task_id,condition,af_class,af_score,combined_pass_at_k,adversarial_ratio,rounds_taken,termination_reason,wall_time_s,timestamp
HumanEval/128,C,degraded,0.122222,0.000000,0.555556,1,G2_CANONICAL_REGRESSION: pass@k=0.000,166.32,2026-04-22T15:04:34.599289+00:00
HumanEval/128,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,262.84,2026-04-22T15:08:57.439492+00:00
HumanEval/129,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,4.82,2026-04-22T15:09:02.258215+00:00
HumanEval/129,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,198.23,2026-04-22T15:12:20.494052+00:00
HumanEval/129,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,105.14,2026-04-22T15:14:05.633079+00:00
HumanEval/129,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,261.36,2026-04-22T15:18:26.996519+00:00
HumanEval/130,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,66.99,2026-04-22T15:19:33.992770+00:00
HumanEval/130,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,108.21,2026-04-22T15:21:22.200646+00:00
HumanEval/130,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,223.21,2026-04-22T15:25:05.408024+00:00
HumanEval/130,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,157.32,2026-04-22T15:27:42.725585+00:00
HumanEval/131,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,98.34,2026-04-22T15:29:21.071161+00:00
HumanEval/131,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,110.55,2026-04-22T15:31:11.625549+00:00
HumanEval/131,C,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,408.71,2026-04-22T15:38:00.340380+00:00
HumanEval/131,D,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,178.55,2026-04-22T15:40:58.897211+00:00
HumanEval/132,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,34.35,2026-04-22T15:41:33.250418+00:00
HumanEval/132,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,186.73,2026-04-22T15:44:39.978612+00:00
HumanEval/132,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,255.29,2026-04-22T15:48:55.269323+00:00
HumanEval/132,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,135.17,2026-04-22T15:51:10.443459+00:00
HumanEval/133,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,39.11,2026-04-22T15:51:49.555052+00:00
HumanEval/133,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,50.72,2026-04-22T15:52:40.276024+00:00
HumanEval/133,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,63.56,2026-04-22T15:53:43.833589+00:00
HumanEval/133,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,50.07,2026-04-22T15:54:33.910050+00:00
HumanEval/134,A,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,177.87,2026-04-22T15:57:31.780783+00:00
HumanEval/134,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,119.00,2026-04-22T15:59:30.778697+00:00
HumanEval/134,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,113.04,2026-04-22T16:01:23.822888+00:00
HumanEval/134,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,222.82,2026-04-22T16:05:06.649572+00:00
HumanEval/135,A,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,92.68,2026-04-22T16:06:39.331104+00:00
HumanEval/135,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,89.90,2026-04-22T16:08:09.232278+00:00
HumanEval/135,C,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,126.06,2026-04-22T16:10:15.297236+00:00
HumanEval/135,D,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,125.33,2026-04-22T16:12:20.632809+00:00
HumanEval/136,A,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,149.65,2026-04-22T16:14:50.288333+00:00
HumanEval/136,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,78.69,2026-04-22T16:16:08.982686+00:00
HumanEval/136,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,62.85,2026-04-22T16:17:11.838752+00:00
HumanEval/136,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,218.85,2026-04-22T16:20:50.685730+00:00
HumanEval/137,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,43.33,2026-04-22T16:21:34.022287+00:00
HumanEval/137,B,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,225.03,2026-04-22T16:25:19.057361+00:00
HumanEval/137,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,55.95,2026-04-22T16:26:15.003255+00:00
HumanEval/137,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,191.71,2026-04-22T16:29:26.715478+00:00
HumanEval/138,A,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,116.60,2026-04-22T16:31:23.315589+00:00
HumanEval/138,B,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,129.24,2026-04-22T16:33:32.556360+00:00
HumanEval/138,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,76.59,2026-04-22T16:34:49.147286+00:00
HumanEval/138,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,60.83,2026-04-22T16:35:49.983753+00:00
HumanEval/139,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,53.02,2026-04-22T16:36:43.000620+00:00
HumanEval/139,B,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,47.77,2026-04-22T16:37:30.766251+00:00
HumanEval/139,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,46.21,2026-04-22T16:38:16.978856+00:00
HumanEval/139,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,59.77,2026-04-22T16:39:16.750809+00:00
HumanEval/140,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,33.23,2026-04-22T16:39:49.985567+00:00
HumanEval/140,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,110.66,2026-04-22T16:41:40.647097+00:00
HumanEval/140,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,136.09,2026-04-22T16:43:56.740359+00:00
HumanEval/140,D,degraded,0.146667,0.000000,0.666667,1,G2_CANONICAL_REGRESSION: pass@k=0.000,242.33,2026-04-22T16:47:59.066826+00:00
HumanEval/141,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,46.57,2026-04-22T16:48:45.634412+00:00
HumanEval/141,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,151.41,2026-04-22T16:51:17.048015+00:00
HumanEval/141,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,169.62,2026-04-22T16:54:06.665677+00:00
HumanEval/141,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,152.74,2026-04-22T19:25:54.663845+00:00
HumanEval/142,A,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,264.16,2026-04-22T19:30:18.825166+00:00
HumanEval/142,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,47.82,2026-04-22T19:31:06.648228+00:00
HumanEval/142,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,144.59,2026-04-22T19:33:31.239266+00:00
HumanEval/142,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,106.43,2026-04-22T19:35:17.671799+00:00
HumanEval/143,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,21.55,2026-04-22T19:35:39.226748+00:00
HumanEval/143,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,68.31,2026-04-22T19:36:47.541174+00:00
HumanEval/143,C,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,84.14,2026-04-22T19:38:11.684533+00:00
HumanEval/143,D,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,101.33,2026-04-22T19:39:53.019267+00:00
HumanEval/144,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,5.70,2026-04-22T19:39:58.719735+00:00
HumanEval/144,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,93.39,2026-04-22T19:41:32.111734+00:00
HumanEval/144,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,117.76,2026-04-22T19:43:29.871889+00:00
HumanEval/144,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,79.02,2026-04-22T19:44:48.898137+00:00
HumanEval/145,A,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,661.95,2026-04-22T19:55:50.850241+00:00
HumanEval/145,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,100.89,2026-04-22T19:57:31.741624+00:00
HumanEval/145,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,103.92,2026-04-22T19:59:15.658579+00:00
HumanEval/145,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,104.11,2026-04-22T20:00:59.773612+00:00
HumanEval/146,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,58.99,2026-04-22T20:01:58.770110+00:00
HumanEval/146,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,337.72,2026-04-22T20:07:36.489606+00:00
HumanEval/146,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,69.74,2026-04-22T20:08:46.230321+00:00
HumanEval/146,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,139.98,2026-04-22T20:11:06.209998+00:00
HumanEval/147,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,33.76,2026-04-22T20:11:39.968959+00:00
HumanEval/147,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,86.35,2026-04-22T20:13:06.322772+00:00
HumanEval/147,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,102.71,2026-04-22T20:14:49.033624+00:00
HumanEval/147,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,113.06,2026-04-22T20:16:42.093248+00:00
HumanEval/148,A,degraded,0.000000,0.000000,0.000000,1,"G1_SYNTAX_ERROR: '(' was never closed (<unknown>, line 1)",35.21,2026-04-22T20:17:17.308819+00:00
HumanEval/148,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,143.57,2026-04-22T20:19:40.876344+00:00
HumanEval/148,C,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,69.34,2026-04-22T20:20:50.219315+00:00
HumanEval/148,D,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,100.64,2026-04-22T20:22:30.858485+00:00
HumanEval/149,A,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,75.25,2026-04-22T20:23:46.110059+00:00
HumanEval/149,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,86.03,2026-04-22T20:25:12.143054+00:00
HumanEval/149,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,91.44,2026-04-22T20:26:43.589524+00:00
HumanEval/149,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,57.02,2026-04-22T20:27:40.614342+00:00
HumanEval/150,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,331.25,2026-04-22T20:33:11.862267+00:00
HumanEval/150,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,53.62,2026-04-22T20:34:05.487699+00:00
HumanEval/150,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,478.00,2026-04-22T20:42:03.494817+00:00
HumanEval/150,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,430.13,2026-04-22T20:49:13.631900+00:00
HumanEval/151,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,27.86,2026-04-22T20:49:41.498200+00:00
HumanEval/151,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,240.89,2026-04-22T20:53:42.393737+00:00
HumanEval/151,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,96.20,2026-04-22T20:55:18.592979+00:00
HumanEval/151,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,158.12,2026-04-22T20:57:56.718649+00:00
HumanEval/152,A,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,145.06,2026-04-22T21:00:21.783875+00:00
HumanEval/152,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,132.26,2026-04-22T21:02:34.056865+00:00
HumanEval/152,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,83.15,2026-04-22T21:03:57.207010+00:00
HumanEval/152,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,154.68,2026-04-22T21:06:31.889701+00:00
HumanEval/153,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,42.69,2026-04-22T21:07:14.578598+00:00
HumanEval/153,B,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,250.01,2026-04-22T21:11:24.587716+00:00
HumanEval/153,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,41.21,2026-04-22T21:12:05.801416+00:00
HumanEval/153,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,296.36,2026-04-22T21:17:02.160168+00:00
HumanEval/154,A,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,131.13,2026-04-22T21:19:13.290409+00:00
HumanEval/154,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,149.71,2026-04-22T21:21:42.999233+00:00
HumanEval/154,C,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,272.03,2026-04-22T21:26:15.095867+00:00
HumanEval/154,D,degraded,0.169231,0.000000,0.769231,1,G2_CANONICAL_REGRESSION: pass@k=0.000,43.08,2026-04-22T21:26:58.183385+00:00
HumanEval/155,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,70.71,2026-04-22T21:28:08.890990+00:00
HumanEval/155,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,96.09,2026-04-22T21:29:44.982817+00:00
HumanEval/155,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,95.45,2026-04-22T21:31:20.435805+00:00
HumanEval/155,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,138.57,2026-04-22T21:33:39.006425+00:00
HumanEval/156,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,74.40,2026-04-22T21:34:53.410002+00:00
HumanEval/156,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,116.88,2026-04-22T21:36:50.290836+00:00
HumanEval/156,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,174.94,2026-04-22T21:39:45.232862+00:00
HumanEval/156,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,321.57,2026-04-22T21:45:06.831452+00:00
HumanEval/157,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,22.50,2026-04-22T21:45:29.433348+00:00
HumanEval/157,B,degraded,0.104762,0.000000,0.476190,1,G2_CANONICAL_REGRESSION: pass@k=0.000,28.58,2026-04-22T21:45:58.011258+00:00
HumanEval/157,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,347.32,2026-04-22T21:51:45.347140+00:00
HumanEval/157,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,581.55,2026-04-22T22:01:26.908844+00:00
HumanEval/158,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,94.49,2026-04-22T22:03:01.398950+00:00
HumanEval/158,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,133.73,2026-04-22T22:05:15.132900+00:00
HumanEval/158,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,145.75,2026-04-22T22:07:40.893761+00:00
HumanEval/158,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,141.39,2026-04-22T22:10:02.284860+00:00
HumanEval/159,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,24.97,2026-04-22T22:10:27.260446+00:00
HumanEval/159,B,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,124.41,2026-04-22T22:12:31.671985+00:00
HumanEval/159,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,158.91,2026-04-22T22:15:10.585205+00:00
HumanEval/159,D,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,91.71,2026-04-22T22:16:42.295111+00:00
HumanEval/160,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,188.86,2026-04-22T22:19:51.156342+00:00
HumanEval/160,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,419.59,2026-04-22T22:26:50.748054+00:00
HumanEval/160,C,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,86.76,2026-04-22T22:34:01.648939+00:00
HumanEval/160,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,87.07,2026-04-22T22:35:28.716668+00:00
HumanEval/161,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,18.51,2026-04-22T22:35:47.230621+00:00
HumanEval/161,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,73.92,2026-04-22T22:37:01.156399+00:00
HumanEval/161,C,degraded,0.000000,0.000000,0.000000,1,G2_CANONICAL_REGRESSION: pass@k=0.000,40.55,2026-04-22T22:37:41.709280+00:00
HumanEval/161,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,76.29,2026-04-22T22:38:57.999057+00:00
HumanEval/162,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,84.44,2026-04-22T22:40:22.443066+00:00
HumanEval/162,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,93.21,2026-04-22T22:41:55.655532+00:00
HumanEval/162,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,104.15,2026-04-22T22:43:39.809810+00:00
HumanEval/162,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,105.94,2026-04-22T22:45:25.755850+00:00
HumanEval/163,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,21.00,2026-04-22T22:45:46.756325+00:00
HumanEval/163,B,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,80.66,2026-04-22T22:47:07.421404+00:00
HumanEval/163,C,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,81.36,2026-04-22T22:48:28.784543+00:00
HumanEval/163,D,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,51.85,2026-04-22T22:56:44.704864+00:00
HumanEval/30,A,correct,0.000000,0.000000,0.000000,1,G5_PLATEAU: af_delta=0.0000 < 0.05,34.19,2026-04-22T22:59:06.349064+00:00
